mean_pred_class0,mean_pred_class1,y,y_pred,var_pred_class0,var_pred_class1
-0.5468448,-5.9183702,0,0,2.403115,6.5424795
-1.0184186,-4.143977,0,0,2.228642,6.2341037
-0.34838012,-6.587055,0,0,1.9929068,6.12747
-0.4569309,-6.203017,0,0,2.3080328,6.3805785
-0.21857183,-7.2976465,0,0,2.5822423,7.351975
-0.32250682,-6.5478673,0,0,2.5968587,7.347701
-0.5591081,-5.8982725,0,0,2.1245544,6.2434006
-0.41245916,-6.355257,0,0,2.2022593,6.273267
-0.5131658,-5.7674932,0,0,2.248022,6.3534136
-1.4406269,-3.162385,0,0,1.8534675,5.761227
-0.2843515,-7.052808,0,0,2.5668526,7.0292845
-0.4343796,-6.118987,0,0,2.4849365,6.813388
-1.1393092,-3.6084166,0,0,1.936827,5.899317
-0.2739704,-7.105685,0,0,2.5209377,6.7884893
-0.30119267,-7.0076346,0,0,2.5812097,6.67916
-0.4168804,-5.896285,0,0,2.3234243,6.4008174
-0.28440884,-6.750678,0,0,2.4595444,6.70243
-0.2874556,-6.7156935,0,0,2.4827762,6.767497
-0.32453588,-6.840684,0,0,2.5861468,6.7998295
-0.9270323,-4.5312586,0,0,2.4003923,6.633891
-0.33871058,-6.5180407,0,0,2.5462196,7.0885777
-0.7474428,-4.648404,0,0,2.1581476,6.1017876
-0.4863384,-5.988291,0,0,2.3356166,6.387172
-0.2528948,-7.0354757,0,0,2.558226,7.1906652
-0.24694325,-6.936158,0,0,2.5837617,7.545705
-0.48433092,-5.6896524,0,0,2.2586899,6.248122
-0.76537544,-5.0177965,0,0,2.3613868,6.539499
-0.26554182,-7.072319,0,0,2.2309372,6.2541466
-0.4371982,-6.5294695,0,0,2.4181516,6.4854913
-0.75264543,-4.9438376,0,0,2.4536905,6.796259
-0.35274854,-6.9394445,0,0,2.465016,6.702256
-0.23984651,-6.9527264,0,0,2.5255086,6.9251847
-0.25129226,-7.14895,0,0,2.5991976,7.3957124
-0.46052387,-6.134941,0,0,2.4077463,6.318962
-0.38761023,-6.016349,0,0,2.1696541,6.1129675
-0.30423048,-6.752759,0,0,2.3783865,6.578247
-0.87810403,-4.912833,0,0,1.8804593,5.747936
-0.2602506,-7.0776243,0,0,1.8258822,5.95852
-1.4173763,-3.3349237,0,0,2.0103142,5.9401703
-0.26095456,-6.952076,0,0,2.5489285,7.513232
-0.3600562,-6.517501,0,0,2.5709996,7.2273426
-0.26448804,-6.840158,0,0,2.60464,7.530183
-0.43451014,-6.328519,0,0,2.2275615,6.234166
-0.5338419,-5.938574,0,0,2.4089417,6.5088696
-0.5269373,-5.7516756,0,0,2.259088,6.2858377
-0.2527707,-6.5970373,0,0,1.965406,5.961436
-0.4860113,-6.007863,0,0,2.4941096,6.837128
-0.44193485,-6.190195,0,0,2.4741902,6.7464333
-0.64808923,-5.618819,0,0,1.967006,5.9524693
-0.4663022,-5.865018,0,0,2.3773239,6.479586
-0.2478085,-7.204444,0,0,2.473278,6.850606
-0.6263302,-5.7464533,0,0,2.3631213,6.4920087
-0.36453906,-6.6625056,0,0,2.474087,6.802456
-0.48771408,-5.712556,0,0,2.5433338,7.1300173
-0.3354018,-6.742156,0,0,2.2687123,6.257121
-0.34459046,-6.2806234,0,0,2.3262198,6.4460483
-0.4698458,-6.0580883,0,0,2.4742196,6.7655926
-0.27479717,-6.8897915,0,0,2.5889983,7.3552976
-0.43106237,-6.26782,0,0,2.5261672,7.041621
-0.23862486,-6.7964582,0,0,2.2363317,6.2244587
-0.27108952,-6.8073435,0,0,2.6069825,7.519803
-0.39091876,-6.1313124,0,0,2.543897,6.9230523
-0.3033354,-6.821435,0,0,2.5098534,6.879996
-0.35998562,-6.415781,0,0,2.5684652,7.15798
-0.10166434,-6.811269,0,0,2.0598323,6.0041685
-0.25531498,-7.265753,0,0,2.3689566,6.552686
-0.419194,-6.1416864,0,0,2.0653267,6.0404615
-0.46638373,-5.6771574,0,0,2.1085765,6.072856
-0.34703138,-6.5833473,0,0,2.371754,6.5721784
-0.5302308,-5.9388475,0,0,2.4016693,6.6951914
-0.65026075,-4.691972,0,0,1.976821,5.890274
-0.2357171,-6.8218164,0,0,2.2407115,6.2526283
-0.25879022,-7.3623137,0,0,2.573417,7.105653
-0.9934681,-4.474126,0,0,1.7921364,5.6762795
-2.2037017,-2.490487,0,0,1.6188316,5.4864407
-0.37455872,-6.3127546,0,0,2.5644016,7.141025
-0.25425968,-7.157937,0,0,2.5862951,7.156611
-0.4984143,-5.769641,0,0,2.5687323,7.1752934
-0.3256891,-6.904376,0,0,2.2680578,6.4024916
-0.32171276,-6.584794,0,0,2.471946,6.7932606
-0.28206947,-6.889085,0,0,2.5679898,7.1859713
-0.47077683,-6.1939173,0,0,2.3989124,6.5476494
-0.24931143,-6.93259,0,0,2.5920208,7.5560646
-0.31467512,-6.13161,0,0,1.9282603,5.872077
-0.2175396,-7.418041,0,0,2.2300727,6.3653536
-0.1806343,-7.0451765,0,0,2.3514314,6.410202
-0.6420508,-5.1578856,0,0,2.3570027,6.4109383
-0.3606477,-6.50676,0,0,2.5360067,6.8554163
-0.3934994,-6.901991,0,0,2.3517091,6.3420916
-0.31067637,-6.6214027,0,0,2.5880892,7.2576714
-0.32031968,-6.8314533,0,0,2.5466676,6.9901104
-0.43834284,-5.8431277,0,0,2.4728947,6.799055
-0.36492422,-6.305007,0,0,2.492869,6.748616
-0.50262624,-5.748868,0,0,2.3509567,6.445629
-1.4151771,-3.5211134,0,0,2.044161,5.9851427
-0.30876228,-6.9086814,0,0,2.4688795,6.765544
-0.2922102,-6.844887,0,0,2.5358865,7.2309175
-0.3567169,-6.448021,0,0,2.4338865,6.3796854
-0.48106226,-5.547423,0,0,2.562454,7.1874447
-1.1396282,-3.6208258,0,0,2.2266295,6.221859
-0.26814175,-6.933831,0,0,2.565148,7.4348683
-0.6943782,-5.4120913,0,0,2.245442,6.250796
-0.553809,-5.5434923,0,0,2.2661927,6.274461
-0.2484632,-6.860789,0,0,2.5616362,7.3247337
-0.27993402,-7.026645,0,0,2.5729377,7.1584196
-0.2966006,-7.082411,0,0,2.0233767,6.133642
-0.24155502,-6.7957315,0,0,1.941905,5.8402243
-0.29440087,-7.0126276,0,0,2.5393836,7.134959
-0.37475327,-6.2618704,0,0,2.129416,6.0272055
-0.2683771,-6.7910547,0,0,2.4674428,6.7655735
-0.29495206,-6.893841,0,0,2.5428398,7.006871
-0.74347097,-5.2704515,0,0,1.9596171,5.865926
-0.32219604,-6.7036543,0,0,2.5148926,6.9175267
-4.6631393,-0.9155855,1,1,5.4525785,1.4492643
-5.373914,-0.6904793,1,1,5.3741293,1.5382712
-4.052148,-1.2015219,1,1,5.315753,1.3584034
-4.3453693,-1.4046059,1,1,5.5435777,1.5924745
-3.787628,-1.6389184,1,1,5.6816044,1.6705792
-4.8558393,-1.0502787,1,1,5.379067,1.5258133
-5.917343,-0.6859617,1,1,5.082909,1.1191142
-5.1299963,-0.87143993,1,1,5.3964334,1.3985481
-6.4694586,-0.5036211,1,1,5.0168114,1.1219337
-4.35377,-1.035326,1,1,5.897297,2.124679
-6.39143,-0.4005003,1,1,5.028691,1.1174319
-4.378078,-0.992702,1,1,5.7538614,1.7405475
-5.0027266,-1.133832,1,1,5.396784,1.5454383
-4.630166,-0.9708414,1,1,5.348736,1.5064595
-4.2040133,-1.2048311,1,1,5.535431,1.6879514
-4.6251955,-1.0478554,1,1,5.530022,1.5435581
-3.7430484,-1.1934175,1,1,5.2370996,1.3259747
-5.3392315,-0.77240753,1,1,5.3486648,1.3123181
-4.685193,-0.97851276,1,1,5.6269584,1.707566
-4.93338,-1.0045443,1,1,5.6058884,1.725164
-4.9636536,-1.0628977,1,1,5.5430336,1.486388
-4.363907,-0.92843723,1,1,5.194927,1.2470443
-4.8706274,-1.0148888,1,1,5.4498935,1.5581942
-5.8818502,-0.67324734,1,1,5.0406885,1.1036041
-5.5035963,-0.7808342,1,1,5.328911,1.4587495
-6.5061903,-0.4872141,1,1,4.809038,0.88820577
-5.255227,-0.9110384,1,1,5.296893,1.4979081
-4.686312,-0.83885956,1,1,5.7710605,1.9385257
-4.0649533,-1.2172394,1,1,5.8806477,2.0755184
-4.9454737,-1.1881018,1,1,5.4146376,1.4479074
-4.6888742,-0.8733845,1,1,5.670996,1.7200668
-5.2725163,-0.76609325,1,1,5.2949877,1.358809
-5.1710987,-1.2418604,1,1,5.4617786,1.420682
-2.9003186,-1.6623116,1,1,5.839432,1.8209913
-5.466166,-0.6376395,1,1,5.4156194,1.3990402
-5.359364,-0.70694256,1,1,5.3214717,1.3211575
-5.2183833,-0.63948965,1,1,5.505068,1.5512707
-5.654852,-1.0197668,1,1,5.067279,1.1458197
-5.760808,-0.5631151,1,1,5.265277,1.2468905
-5.6430387,-0.6754656,1,1,5.185533,1.2158198
-4.352038,-0.94866467,1,1,5.536569,1.619278
-5.0634456,-1.0323572,1,1,5.456483,1.4779782
-5.8463492,-0.5382223,1,1,5.327897,1.4734471
-5.597436,-0.8733797,1,1,5.04453,1.1878183
-6.436754,-0.40803242,1,1,5.03265,1.1096988
-7.1511145,-0.21622181,1,1,5.0192475,1.1380966
-5.8045177,-0.43715,1,1,5.4654417,1.424686
-5.86399,-0.5404062,1,1,5.143351,1.15446
-5.9563813,-0.5591192,1,1,5.5725117,1.5121784
-6.092909,-0.640151,1,1,5.4507565,1.4331136
-6.6259794,-0.46598148,1,1,4.916647,0.9394829
-6.618355,-0.2733202,1,1,5.218808,1.1783288
-6.2959557,-0.25970268,1,1,5.08628,0.99828553
-6.382103,-0.46591663,1,1,4.9721117,1.0654459
-6.3708353,-0.5919714,1,1,5.1452127,1.0965948
-5.4157515,-0.6447592,1,1,5.1833253,1.2379963
-5.9004245,-0.558259,1,1,5.155036,1.156424
-5.4760942,-0.4575262,1,1,5.3160787,1.3204885
-6.5763664,-0.38935757,1,1,5.078078,1.0128872
-6.337827,-0.356802,1,1,5.130553,1.1659534
-5.95552,-0.64036274,1,1,5.389249,1.3412962
-5.8431826,-0.49537468,1,1,5.2707853,1.2089775
-5.982785,-0.54160786,1,1,5.1334715,1.1570215
-6.0818377,-0.6068239,1,1,4.9819126,1.122684
-5.7648783,-0.4861498,1,1,5.2895007,1.3089232
-4.9074593,-0.8214083,1,1,5.6057625,1.6063323
-6.024809,-0.49177074,1,1,5.5059514,1.4055085
-6.8832293,-0.32523632,1,1,5.132916,1.1071625
-7.195924,-0.255517,1,1,4.964058,1.0369947
-6.185644,-0.35994482,1,1,5.1593065,1.0610099
-6.1433034,-0.38667393,1,1,5.447026,1.3738942
-5.5109434,-0.59780693,1,1,5.5936084,1.6026857
-5.788089,-0.62357044,1,1,5.3896904,1.3182235
-6.441862,-0.3875246,1,1,5.3573627,1.3173187
-6.904258,-0.3399725,1,1,5.035209,1.0674729
-6.3025656,-0.3110695,1,1,5.3801503,1.4107132
-4.483966,-0.8579607,1,1,5.116286,1.1549208
-5.938431,-0.81255436,1,1,5.002907,1.0447385
-5.9138317,-0.49586773,1,1,5.237316,1.1591811
-6.6824923,-0.595891,1,1,5.024194,1.0510132
-5.5344353,-0.49007416,1,1,5.4000044,1.3796182
-6.6078978,-0.5229902,1,1,5.0118995,1.041966
-6.0788116,-0.59982395,1,1,5.4149904,1.376807
-5.872039,-0.5491915,1,1,5.2247505,1.1809514
-6.9195204,-0.33838367,1,1,5.242763,1.2742455
-6.00648,-0.42037868,1,1,5.2381415,1.2359185
-6.686146,-0.36048222,1,1,4.892619,0.91717124
-5.897298,-0.461648,1,1,5.046201,1.0673552
-7.3428335,-0.11444759,1,1,5.2966785,1.29287
-5.7621107,-0.40018559,1,1,5.1526675,1.2073755
-5.821103,-0.389987,1,1,5.3312044,1.2874918
-5.331912,-0.5990715,1,1,5.798429,1.7639195
-6.670828,-0.28874493,1,1,5.17694,1.1951714
-6.1383295,-0.5848322,1,1,5.177886,1.19295
-5.1029677,-0.65178394,1,1,5.9032106,1.9361572
-5.9512997,-0.4247198,1,1,5.262658,1.2013826
-6.271918,-0.30107594,1,1,5.159771,1.1768732
-6.645728,-0.3418646,1,1,5.3165083,1.2995212
-5.422401,-0.40471745,1,1,5.2853413,1.2603974
-5.1347284,-0.7584009,1,1,5.708682,1.6926792
-5.07728,-0.55028915,1,1,5.4087315,1.4575901
-5.939393,-0.52102375,1,1,5.3363304,1.3222039
-6.6372013,-0.30608273,1,1,5.3224487,1.3573384
-7.287141,-0.3036375,1,1,5.283179,1.3015027
-5.1663294,-0.65267277,1,1,5.7051315,1.7426815
-6.027754,-0.61671543,1,1,5.5148726,1.6063504
-5.3942366,-0.44229984,1,1,5.609675,1.5711412
-6.5062437,-0.28962994,1,1,5.218732,1.2922988
-6.1089177,-0.42598057,1,1,5.1372805,1.178379
-6.2833705,-0.23593998,1,1,5.2658887,1.2476118
-5.475606,-0.42259502,1,1,5.5143695,1.4773798
-6.3819437,-0.4779272,1,1,5.4238796,1.4604385
-5.5238523,-0.5269518,1,1,5.374672,1.4143181
-6.441321,-0.30343723,1,1,5.3053923,1.2450995
-6.0305557,-0.64186954,1,1,5.373186,1.3516939
-6.374837,-0.47061634,1,1,4.9982734,1.086551
-6.2456284,-0.4186411,1,1,5.3808084,1.4438574
-6.0899496,-0.3322935,1,1,5.3422484,1.305459
-6.1660852,-0.45241642,1,1,5.352035,1.3248458
-6.3837967,-0.37468433,1,1,5.254489,1.2172484
-7.2372713,-0.26165867,1,1,4.9932594,1.0710471
-6.2969007,-0.5382738,1,1,5.2056074,1.1803586
-6.695242,-0.44645214,1,1,5.2680492,1.3174288
-5.502556,-0.45968628,1,1,5.7660065,1.985051
-4.9277,-0.45203686,1,1,5.435564,1.502909
-6.0742183,-0.36696148,1,1,5.3477516,1.2986441
-6.0266733,-0.30039883,1,1,5.2348294,1.2012603
-5.3072553,-0.70490646,1,1,5.388155,1.4024813
-6.7420187,-0.4293375,1,1,5.145861,1.1388376
-4.5512877,-0.75524235,1,1,5.166906,1.1990733
-5.534008,-0.56037617,1,1,5.6466317,1.5871558
-5.5775537,-0.781703,1,1,5.295173,1.31422
-5.3325586,-0.89331913,1,1,5.307991,1.3473423
-6.462202,-0.3170843,1,1,5.2641516,1.2192702
-6.480695,-0.34949207,1,1,5.3733616,1.3234494
-6.534667,-0.40580463,1,1,4.920761,0.9475241
-5.842143,-0.40695477,1,1,5.2516346,1.2875323
-7.2552423,-0.28504658,1,1,4.919157,0.95659304
-6.185251,-0.35354328,1,1,5.2202044,1.226893
-6.279826,-0.55518055,1,1,5.2087717,1.2326884
-6.1249256,-0.5051966,1,1,5.3271737,1.3574712
-5.162774,-0.57236004,1,1,5.1983647,1.3529103
-5.3828597,-0.53127193,1,1,5.540927,1.4870174
-6.161911,-0.3988161,1,1,5.090013,1.2170038
-5.846792,-0.5673151,1,1,5.1614003,1.1790891
-6.030446,-0.6533251,1,1,5.0361276,1.0360496
-5.5841,-0.6850424,1,1,5.2228527,1.2191503
-4.482236,-1.1060171,1,1,5.3014994,1.3231361
-5.707799,-0.5951662,1,1,5.384925,1.3345973
-5.963421,-0.45567322,1,1,5.408319,1.3056722
-6.139804,-0.51908207,1,1,5.115302,1.175725
-6.3848963,-0.51201725,1,1,4.961829,0.99345446
-6.5225964,-0.38854408,1,1,5.464565,1.4592996
-5.961094,-0.38686848,1,1,5.4392285,1.4206359
-6.7620306,-0.13519573,1,1,5.219331,1.2219372
-6.580409,-0.5089388,1,1,4.9466667,1.0787375
-5.807033,-0.61143017,1,1,5.4893723,1.5702956
-6.740843,-0.28378773,1,1,5.179925,1.1872227
-6.5819435,-0.21021366,1,1,5.429257,1.3957512
-6.39474,-0.47269344,1,1,4.960779,0.99858093
-6.5995283,-0.14540577,1,1,5.254075,1.2393899
-6.2635994,-0.56735134,1,1,5.261894,1.4858575
-6.4381266,-0.47040844,1,1,4.956889,1.0018799
-5.7802978,-0.6825495,1,1,5.419692,1.3317385
-5.7971215,-0.544322,1,1,5.648635,1.6076746
-5.688303,-0.43301964,1,1,5.5179935,1.4187901
-5.475606,-0.42259502,1,1,5.5143695,1.4773798
-6.0881615,-0.46288776,1,1,5.3134613,1.4675395
-7.013999,-0.1979208,1,1,4.8976083,0.89766264
-6.2170973,-0.41843128,1,1,5.091155,1.1303506
-5.926383,-0.505826,1,1,5.232894,1.2283363
-6.7267914,-0.44064617,1,1,5.218835,1.2162914
-6.7155066,-0.2766714,1,1,5.1917524,1.203448
-6.6795588,-0.19556141,1,1,5.131338,1.1777515
-6.9271746,-0.39424038,1,1,5.000628,1.0773718
-6.005176,-0.38621235,1,1,5.4559197,1.4301968
-6.738118,-0.4014082,1,1,5.1339736,1.1110849
-5.798305,-0.44508266,1,1,5.2242174,1.1847908
-6.088932,-0.47324657,1,1,5.3796444,1.4892912
-5.5934515,-0.34162045,1,1,5.3508105,1.337192
-6.603175,-0.5032854,1,1,5.298402,1.2778411
-5.6932635,-0.32327747,1,1,5.349603,1.3314705
-6.33971,-0.2380476,1,1,5.209873,1.1427019
-5.9863443,-0.6618357,1,1,5.032353,1.1323607
-6.5099945,-0.32239246,1,1,5.131756,1.2287524
-6.0340624,-0.68871784,1,1,5.072076,1.1878228
-6.277093,-0.65347576,1,1,4.9176307,0.9647541
-6.266506,-0.2981863,1,1,5.3473167,1.4581726
-6.080046,-0.50464535,1,1,5.422963,1.459264
-6.160843,-0.40853596,1,1,5.4715443,1.4594805
-6.4827824,-0.57565594,1,1,5.2288227,1.2788312
-5.813588,-0.8745203,1,1,5.1166534,1.1115007
-7.053357,-0.396142,1,1,4.9602146,1.0325453
-6.6123705,-0.5980673,1,1,5.063742,1.1881716
-6.6725683,-0.16371632,1,1,5.1974225,1.1950779
-6.6630163,-0.23895359,1,1,4.991204,1.0719817
-5.9066315,-0.82261753,1,1,5.3531165,1.5792074
-6.446804,-0.4850855,1,1,5.348893,1.3167491
-7.1091795,-0.08161259,1,1,5.0690694,1.1155703
-6.314175,-0.29426956,1,1,5.4840183,1.5081036
-6.941571,-0.29626942,1,1,5.3417563,1.3913755
-6.6941004,-0.36112976,1,1,5.087359,1.0447845
-5.3455234,-0.6503477,1,1,5.573271,1.6231074
-6.1489925,-0.580287,1,1,5.239429,1.264215
-6.2325354,-0.36757755,1,1,5.2871766,1.2776132
-6.394474,-0.5941763,1,1,5.355886,1.314178
-6.770625,-0.33547878,1,1,5.179506,1.3374951
-6.192729,-0.717206,1,1,5.2233353,1.2171223
-6.502262,-0.41536045,1,1,4.955429,1.018254
-6.8735657,-0.273736,1,1,4.943735,0.9437008
-6.279849,-0.50549793,1,1,4.988003,1.065273
-6.3098373,-0.26333904,1,1,5.0345545,0.955518
-6.0827904,-0.3420763,1,1,5.0918055,1.2575588
-6.5885973,-0.45859623,1,1,5.0886936,1.1896629
-7.3379583,-0.098965645,1,1,4.9506416,1.0297697
-6.5964704,-0.39882755,1,1,5.2574377,1.4134264
-6.4740486,-0.35884666,1,1,5.1094217,1.0619307
-5.965358,-0.29485512,1,1,5.7120743,1.759084
-7.09361,-0.114022255,1,1,4.9889016,1.0216632
-6.8467836,-0.3365717,1,1,5.163979,1.1424015
-6.5194845,-0.07899761,1,1,5.252186,1.2151937
-5.8406324,-0.6386881,1,1,5.1248426,1.1579223
-6.3319035,-0.30388832,1,1,5.673831,1.6025789
-5.5983534,-0.65892124,1,1,5.0272512,1.0866551
-6.7625237,-0.23156452,1,1,5.2764277,1.2644494
-6.1370707,-0.7274904,1,1,5.064398,1.1343071
-6.0632644,-0.3707323,1,1,5.1687546,1.2007024
-5.5808754,-0.49919033,1,1,5.36225,1.4635305
-6.725212,-0.37663364,1,1,5.276207,1.3382757
-6.8744974,-0.3619566,1,1,4.9062686,0.96564555
-7.203885,-0.27071095,1,1,4.9824057,0.9970479
-6.1992197,-0.3189516,1,1,5.262555,1.289674
-6.0003805,-0.53462505,1,1,5.200769,1.1797614
-6.3287582,-0.29887295,1,1,5.227091,1.2121019
-5.1822305,-0.52922726,1,1,5.323326,1.3251159
-6.012067,-0.397933,1,1,5.2134185,1.172425
-6.5877724,-0.34083652,1,1,5.30223,1.3103509
-5.7115645,-0.6449232,1,1,5.196054,1.2260737
-5.579363,-0.6524992,1,1,5.2467227,1.2633455
-5.7554255,-0.32386875,1,1,5.3180237,1.3166549
-6.714137,-0.39322758,1,1,4.8702464,0.92337346
-6.270812,-0.54389954,1,1,5.156003,1.1160192
-5.91784,-0.21843624,1,1,5.655209,1.5837035
-6.3033934,-0.60384846,1,1,5.2340913,1.1690738
-5.6602244,-0.7568836,1,1,5.6725364,1.6545657
-6.117552,-0.37916803,1,1,5.2529016,1.1429741
-5.977866,-0.4150915,1,1,5.2668085,1.2794523
-6.5061903,-0.4872141,1,1,4.809038,0.88820577
-5.9409046,-0.62759304,1,1,5.3376856,1.2460339
-5.8677487,-0.42772007,1,1,5.537857,1.7630087
-5.9774218,-0.40734673,1,1,5.18621,1.2097707
-6.411685,-0.52797604,1,1,5.206349,1.1463275
-6.3599997,-0.42408085,1,1,5.2017937,1.3175871
-6.429384,-0.44881344,1,1,5.3109074,1.2694447
-5.969409,-0.58344746,1,1,5.105776,1.1633539
-5.4760046,-0.92522144,1,1,5.312387,1.2838998
-6.343034,-0.2905321,1,1,5.2512894,1.2487388
-5.813549,-0.6120672,1,1,5.354903,1.5303147
-6.4451704,-0.6401892,1,1,5.0965843,1.1116107
-5.7820196,-0.599288,1,1,5.3013463,1.2499368
-6.6912727,-0.40557575,1,1,5.262579,1.3215444
-5.893338,-0.7613497,1,1,5.4166965,1.3964813
-5.798305,-0.44508266,1,1,5.2242174,1.1847908
-6.115986,-0.27348804,1,1,5.246163,1.2076693
-5.390175,-0.46742725,1,1,5.222269,1.2633512
-5.9790163,-0.44665384,1,1,5.3231735,1.360918
-5.9040375,-0.6544008,1,1,5.1107802,1.1400058
-7.081012,-0.14139271,1,1,5.433045,1.4757435
-5.8550158,-0.5048151,1,1,5.634028,1.6608018
-6.371071,-0.3771677,1,1,5.251689,1.4395654
-6.4428205,-0.27824497,1,1,5.1673613,1.1175799
-6.259755,-0.39892483,1,1,5.0135117,1.0359421
-6.554183,-0.49413967,1,1,4.87687,0.9276464
-6.8930035,-0.35997486,1,1,5.1542997,1.107502
-5.3373117,-0.8205652,1,1,5.306466,1.3276474
-6.5766487,-0.2449255,1,1,5.43828,1.4378805
-6.8744974,-0.3619566,1,1,4.9062686,0.96564555
-5.7183332,-0.45172977,1,1,5.436614,1.4386156
-5.1780443,-0.6284628,1,1,5.798643,1.7254993
-6.1597137,-0.3582821,1,1,5.529368,1.4976544
-6.617831,-0.29816914,1,1,5.2077866,1.2188995
-6.554986,-0.6764021,1,1,4.9108953,0.9527714
-6.7009296,-0.35842037,1,1,5.21086,1.246922
-5.135726,-0.72731686,1,1,5.744713,1.7208798
-6.9102106,-0.37489414,1,1,5.0005503,1.026994
-5.961094,-0.38686848,1,1,5.4392285,1.4206359
-5.73822,-0.5936594,1,1,5.246059,1.2985144
-6.8845205,-0.12129879,1,1,5.256286,1.261471
-6.427058,-0.4756632,1,1,5.171269,1.2226601
-6.649992,-0.39516544,1,1,5.3106484,1.3130674
-5.8477354,-0.6528673,1,1,5.662881,1.6711917
-6.5368853,-0.5166254,1,1,5.1216655,1.2111497
-6.4470053,-0.5569334,1,1,5.192113,1.1293316
-5.4135265,-0.7138376,1,1,5.2885594,1.2829533
-6.232034,-0.27620935,1,1,5.0736036,0.9987292
-6.660762,-0.53033733,1,1,4.923643,1.0294085
-5.4209204,-0.6255541,1,1,5.1728234,1.259928
-5.2028513,-0.78963375,1,1,5.6216063,1.6965503
-6.3027115,-0.4428873,1,1,5.301621,1.2896681
-6.2567363,-0.44255447,1,1,5.415392,1.3522122
-5.754195,-0.5256958,1,1,5.5008726,1.4133282
-5.208433,-0.76971626,1,1,5.4241357,1.435025
-5.819148,-0.54674816,1,1,5.138918,1.1758895
-5.890331,-0.3448801,1,1,5.449892,1.4099221
-5.8894863,-0.5357275,1,1,5.224325,1.1906514
-5.890044,-0.5832796,1,1,5.010441,1.0336065
-6.402484,-0.2542734,1,1,5.371796,1.4962282
-6.5596457,-0.53356075,1,1,5.0822654,1.041837
-6.4637556,-0.27704525,1,1,5.1311994,1.0910187
-6.2573137,-0.5115442,1,1,5.0001464,1.0796056
-6.90442,-0.23163128,1,1,5.126871,1.1084344
-5.361313,-0.6745615,1,1,5.233387,1.24069
-6.481511,-0.4557476,1,1,5.2599707,1.1812468
-5.4146843,-0.79033756,1,1,5.4663353,1.4601374
-6.5472584,-0.34616566,1,1,5.235763,1.2427201
-6.774728,-0.3564043,1,1,5.2038183,1.2350318
-5.1959925,-0.7415323,1,1,5.1844354,1.2093151
-5.647374,-0.48695278,1,1,5.5703716,1.4814045
-6.683194,-0.5333128,1,1,4.976565,1.0917265
-5.4743013,-0.64950657,1,1,5.3853297,1.3710809
-7.203885,-0.27071095,1,1,4.9824057,0.9970479
-6.991478,-0.0038518906,1,1,5.2962813,1.3103199
-6.1992655,-0.44562817,1,1,5.191191,1.2867064
-5.9120927,-0.55490017,1,1,5.5210156,1.4968872
-6.7752857,-0.28794956,1,1,4.92772,1.0252967
-6.872834,-0.24675655,1,1,5.0591574,1.067599
-6.24693,-0.6663122,1,1,4.8208675,0.8990762
-5.973714,-0.48622417,1,1,5.170051,1.189055
-5.139367,-0.4390049,1,1,5.5552726,1.5856795
-5.7302437,-0.34427166,1,1,5.588278,1.6059198
-6.314667,-0.38785172,1,1,5.1186166,1.1308713
-6.011711,-0.4427309,1,1,5.2476907,1.1699843
-6.4939165,-0.26952648,1,1,5.0345807,1.0813711
-5.5963254,-0.48020267,1,1,5.3162265,1.3162191
-6.622409,-0.468915,1,1,5.248687,1.2114189
-5.7471294,-0.5808706,1,1,5.374159,1.3488693
-6.3463464,-0.49589348,1,1,5.3835573,1.4095669
-6.296013,-0.55712223,1,1,4.9387207,0.9696257
-6.613188,-0.44518185,1,1,5.1306005,1.0731204
-6.4555845,-0.5478754,1,1,4.9667783,1.0576515
-5.586857,-0.83497334,1,1,5.338488,1.2669728
-6.1837034,-0.39850712,1,1,5.4088044,1.3615348
-5.87224,-0.66173077,1,1,5.058142,1.2002041
-6.3525677,-0.23995876,1,1,5.1927395,1.199341
-6.9682283,-0.15705967,1,1,5.07544,1.1079743
-5.812545,-0.4385481,1,1,5.295029,1.2748256
-6.382875,-0.1788187,1,1,5.3509703,1.3802934
-6.488454,-0.38602352,1,1,4.9890823,1.0259666
-5.9737067,-0.4877081,1,1,5.432841,1.5609047
-6.7009296,-0.35842037,1,1,5.21086,1.246922
-6.3860273,-0.5808592,1,1,4.9867697,1.0291042
-6.4252176,-0.44767094,1,1,5.254673,1.3062525
-6.8924627,-0.4333353,1,1,5.038512,1.0757995
-5.205266,-0.62489986,1,1,5.5354156,1.7235945
-6.2191973,-0.5433607,1,1,5.308052,1.2753687
-6.455879,-0.58746815,1,1,5.277856,1.2907677
-6.020588,-0.31131458,1,1,5.354317,1.3385129
-6.617831,-0.29816914,1,1,5.2077866,1.2188995
-6.457288,-0.36771488,1,1,4.9959216,1.0879288
-5.3297668,-0.5237646,1,1,5.5221405,1.699826
-5.817233,-0.718174,1,1,5.565305,1.5220459
-6.5501337,-0.25391483,1,1,5.451799,1.4724281
-5.8988304,-0.56493473,1,1,5.492217,1.5023062
-6.33335,-0.5057316,1,1,5.387993,1.4176364
-6.2156463,-0.24466991,1,1,5.1487255,1.1104815
-6.484645,-0.5845022,1,1,5.1940174,1.2279243
-5.6124144,-0.48071527,1,1,5.3129663,1.4657066
-6.9794416,-0.19924259,1,1,5.0514903,1.1193016
-5.8468575,-0.5256014,1,1,5.171693,1.1880364
-6.580312,-0.41348934,1,1,5.231571,1.1989751
