mean_pred_class0,mean_pred_class1,y,y_pred,var_pred_class0,var_pred_class1,pred_prob_class0,pred_prob_class1,pred_prob_std_class0,pred_prob_std_class1
-4.3035173,-0.82764363,1,1,7.0361447,1.4919502,0.07311962,0.92688036,0.121052936,0.121052936
-4.9974375,-0.67113566,1,1,7.274775,1.5068237,0.043290865,0.95670915,0.08344831,0.08344831
-4.871868,-0.6776912,1,1,7.172723,1.5030214,0.0432626,0.95673746,0.08822603,0.08822603
-5.6821733,-0.49766588,1,1,6.8486247,1.466509,0.017588269,0.98241174,0.039519362,0.039519366
-6.2782936,-0.43964553,1,1,6.2830954,1.3847,0.007598839,0.9924011,0.012798675,0.012798675
-5.5799227,-0.5479789,1,1,7.0253773,1.4853421,0.024360858,0.9756391,0.060422808,0.06042281
-6.007512,-0.45213294,1,1,6.51337,1.3989211,0.010975392,0.98902464,0.021419317,0.021419315
-4.0566173,-0.8899281,1,1,7.089273,1.4994365,0.09021982,0.90978014,0.11952525,0.11952525
-5.927227,-0.48244643,1,1,7.030549,1.4847051,0.011034066,0.9889659,0.0209016,0.0209016
-5.5213547,-0.55561996,1,1,6.8162713,1.4422847,0.019727336,0.9802727,0.0372829,0.037282895
-6.3206244,-0.39121294,1,1,6.796836,1.4564201,0.009681864,0.9903182,0.026341883,0.026341885
-6.125211,-0.49481344,1,1,6.218153,1.3776971,0.007950859,0.9920491,0.012060413,0.012060411
