mean_pred_class0,mean_pred_class1,y,y_pred,var_pred_class0,var_pred_class1,pred_prob_class0,pred_prob_class1,pred_prob_std_class0,pred_prob_std_class1
-0.728822,-4.39718,0,0,1.2697551,5.9624224,0.95638365,0.043616444,0.057597015,0.05759701
-0.5388062,-5.3876967,0,0,1.3336432,6.410675,0.97702014,0.022979889,0.03579384,0.03579384
-0.62471104,-4.9515634,0,0,1.3587291,6.6885257,0.9605127,0.039487273,0.075061254,0.075061254
-0.575392,-5.0651164,0,0,1.3532994,6.5213456,0.97201216,0.027987793,0.047307085,0.04730708
-0.32145858,-6.0982404,0,0,1.2313254,6.1009684,0.99230117,0.007698877,0.014839972,0.014839971
-0.4731307,-5.500219,0,0,1.3704894,6.719427,0.97944885,0.020551158,0.03642702,0.036427025
-0.673172,-5.2913547,0,0,1.2633836,6.2470493,0.97902447,0.020975662,0.03013967,0.030139674
-0.555423,-5.5887628,0,0,1.3631079,6.6148596,0.98046273,0.019537287,0.03598939,0.03598939
-0.7152798,-5.260839,0,0,1.3196037,6.31668,0.9749234,0.025076581,0.06211939,0.062119395
-0.45707917,-5.907974,0,0,1.2927916,6.2402616,0.98915505,0.010844933,0.019053567,0.019053567
-0.68145823,-5.4157357,0,0,1.3717067,6.7391415,0.9802794,0.019720718,0.03817239,0.03817239
-0.40769064,-6.4084406,0,0,1.4208958,7.528808,0.9871634,0.012836621,0.03278397,0.032783974
-0.5689094,-5.146603,0,0,1.3810852,6.8526087,0.97053313,0.029466841,0.053921618,0.053921618
-0.71533084,-4.91725,0,0,1.3596709,6.6531124,0.9646573,0.035342652,0.058300894,0.058300897
-4.4371557,-0.7715173,1,1,6.6670628,1.360091,0.05573688,0.94426304,0.09345622,0.09345623
-6.2175636,-0.41139126,1,1,6.8098893,1.361944,0.008432919,0.991567,0.016404191,0.016404193
-6.724762,-0.2671957,1,1,6.4793653,1.3168972,0.0051369118,0.9948631,0.009027261,0.0090272585
-5.714658,-0.5860367,1,1,6.426691,1.3169715,0.02038524,0.97961473,0.047411796,0.0474118
-5.482068,-0.61612844,1,1,5.9232206,1.2187116,0.02075782,0.97924215,0.036365483,0.036365483
-6.096957,-0.44447184,1,1,6.5567565,1.324105,0.009216311,0.9907837,0.021549638,0.021549636
-5.7604604,-0.4494381,1,1,6.550724,1.3231018,0.01423769,0.9857622,0.026538055,0.026538054
-5.537072,-0.40400505,1,1,6.90607,1.371002,0.018167688,0.9818322,0.035316523,0.03531652
-4.054723,-0.92898273,1,1,6.956541,1.3831737,0.11686632,0.88313377,0.15888374,0.15888374
-4.898006,-0.6628945,1,1,7.548394,1.424772,0.05697444,0.9430256,0.11062919,0.1106292
-6.634101,-0.49762964,1,1,6.069953,1.255923,0.0054176105,0.9945824,0.0120261405,0.01202614
-4.832034,-0.8417449,1,1,5.848547,1.2183025,0.042941388,0.95705867,0.06628561,0.06628561
-5.624078,-0.4546523,1,1,6.6862864,1.3220241,0.018373774,0.98162633,0.031425893,0.031425893
-5.8637657,-0.6328969,1,1,6.466727,1.3214672,0.014156949,0.98584306,0.023475867,0.023475867
-4.9584684,-0.6333475,1,1,6.7730556,1.3622768,0.03697298,0.96302706,0.07484637,0.07484637
-6.4964075,-0.24406862,1,1,6.1337914,1.2574737,0.005212112,0.99478793,0.019174317,0.019174317
-5.8398266,-0.532845,1,1,6.172798,1.2680995,0.013626458,0.98637354,0.025826888,0.02582689
-2.8631723,-1.3084121,1,1,6.571286,1.3522899,0.25123194,0.748768,0.22492792,0.22492792
-6.848963,-0.39101553,1,1,6.4542675,1.2991188,0.0037384375,0.99626154,0.0056774523,0.0056774546
-4.549509,-0.8853631,1,1,6.688559,1.3541496,0.0692819,0.9307181,0.104485415,0.104485415
-5.816208,-0.3217969,1,1,6.1627083,1.2763565,0.011915456,0.98808455,0.027629947,0.02762995
-5.677373,-0.5397465,1,1,6.865953,1.36394,0.017186092,0.9828139,0.025866661,0.025866663
-6.3142605,-0.3171296,1,1,5.9382844,1.2359359,0.0047635436,0.99523634,0.0076733623,0.0076733604
-5.4534626,-0.37774515,1,1,6.0481343,1.2704666,0.014777901,0.98522204,0.02848939,0.028489392
-5.176326,-0.49156094,1,1,6.7247434,1.3442657,0.029146407,0.9708535,0.06054144,0.06054144
-5.885792,-0.48300266,1,1,6.460824,1.3014009,0.015523443,0.98447657,0.029954912,0.029954914
-6.042865,-0.39549685,1,1,6.3558235,1.3084953,0.010267689,0.98973227,0.016233329,0.016233327
-5.2649145,-0.40924215,1,1,6.2326126,1.2927749,0.019991146,0.98000884,0.036252607,0.036252607
-5.214572,-0.53943205,1,1,6.3618193,1.3178489,0.025994474,0.97400564,0.059419118,0.059419118
-6.610545,-0.2708702,1,1,6.4114637,1.3020408,0.0053298804,0.9946701,0.010886769,0.010886771
-6.6035633,-0.3266101,1,1,5.9705024,1.2271812,0.0043863934,0.9956136,0.0073248823,0.0073248823
-4.7628975,-0.64695597,1,1,6.8629827,1.3716486,0.0548399,0.94516015,0.09891752,0.09891752
-5.768093,-0.5106292,1,1,5.9019003,1.2295759,0.011835333,0.9881647,0.024486113,0.024486115
-6.952469,-0.25075197,1,1,6.2542753,1.2849872,0.0038723652,0.9961276,0.01194347,0.01194347
-6.199684,-0.2771473,1,1,6.6309767,1.3284729,0.00958461,0.9904154,0.021853557,0.02185356
-4.0337605,-0.67133427,1,1,6.184207,1.2965095,0.07409964,0.9259003,0.092779905,0.092779905
-6.1985283,-0.43425608,1,1,6.8162227,1.3575447,0.0118401125,0.98815995,0.02852487,0.028524872
-2.2622554,-1.7171712,1,1,5.965336,1.2718227,0.41303414,0.58696586,0.2511152,0.25111523
-4.9035625,-0.6903672,1,1,5.822902,1.2216852,0.03141499,0.96858495,0.056032885,0.05603288
-6.5383606,-0.31803632,1,1,6.5156107,1.3238523,0.009102647,0.99089736,0.024965996,0.024965998
-5.796852,-0.48563766,1,1,6.9654202,1.370467,0.01621329,0.98378664,0.02706464,0.02706464
-4.0681133,-0.97403955,1,1,5.8274703,1.2319353,0.07541009,0.92458993,0.08754055,0.08754055
-5.0281215,-0.7619536,1,1,6.9645457,1.3722398,0.03978439,0.9602156,0.078430176,0.078430176
-4.30457,-0.79366493,1,1,7.3263984,1.4098585,0.0836928,0.9163073,0.13283254,0.13283254
-3.8805315,-1.170176,1,1,5.992631,1.2600734,0.10077856,0.8992214,0.107610255,0.107610255
-6.5801144,-0.16605902,1,1,6.291478,1.2854707,0.004982512,0.9950175,0.0104739,0.010473897
-5.716055,-0.36808825,1,1,6.2915936,1.2951763,0.011298169,0.98870176,0.018401451,0.018401451
-6.3415585,-0.3300829,1,1,5.9466214,1.1609085,0.004984599,0.9950154,0.009088289,0.00908829
-5.299729,-0.67923164,1,1,7.05129,1.3829973,0.03544117,0.9645588,0.08251626,0.08251627
-4.57475,-0.8309226,1,1,6.746878,1.3598707,0.05918841,0.9408116,0.09748646,0.09748646
-6.8166323,-0.21484613,1,1,6.246221,1.2771766,0.0034888852,0.9965111,0.0077403244,0.0077403234
-6.2077465,-0.3327217,1,1,6.820409,1.3638952,0.011781218,0.98821867,0.025017247,0.025017245
-5.9661636,-0.5077443,1,1,5.829461,1.2057321,0.010758595,0.9892414,0.02713855,0.027138552
-6.500634,-0.35646057,1,1,6.340462,1.3000057,0.0054828003,0.9945172,0.010592442,0.010592441
-6.384486,-0.37304688,1,1,6.145786,1.2627838,0.0057696397,0.9942304,0.011126861,0.01112686
-6.2479362,-0.4392619,1,1,6.342376,1.3074434,0.009186169,0.9908138,0.018742802,0.018742805
-5.6385717,-0.5674052,1,1,5.969076,1.2463062,0.014561938,0.9854381,0.020656211,0.02065621
-5.553173,-0.60146236,1,1,6.5162706,1.3020513,0.02276046,0.9772396,0.04997566,0.04997566
-6.379899,-0.43628788,1,1,6.2564,1.2818744,0.00718279,0.9928172,0.015876355,0.01587635
-6.076503,-0.36182117,1,1,6.6347513,1.3407085,0.010493147,0.9895068,0.025719361,0.025719361
-5.1425085,-0.713377,1,1,6.505312,1.3295286,0.035923477,0.9640765,0.07051143,0.07051142
-6.4482555,-0.275496,1,1,5.559085,1.0708091,0.0040579787,0.99594194,0.0052078734,0.0052078706
-3.8514624,-0.93518376,1,1,6.5027556,1.3465621,0.107500926,0.8924991,0.1468488,0.1468488
-6.1316853,-0.39125013,1,1,6.0859375,1.2651422,0.0078110117,0.9921889,0.013501273,0.013501273
-5.5615306,-0.5303769,1,1,7.355268,1.4079292,0.024713814,0.9752862,0.049731966,0.049731962
-4.594178,-0.7674651,1,1,7.0184317,1.3851821,0.071264744,0.9287353,0.12522502,0.12522502
-5.4031982,-0.5630865,1,1,7.188239,1.3946168,0.027159195,0.9728408,0.06004324,0.060043238
-5.6656933,-0.5997684,1,1,6.869863,1.3638179,0.021819707,0.97818035,0.048818506,0.048818506
-5.194276,-0.6110511,1,1,6.5369425,1.3283403,0.022693068,0.97730696,0.035823032,0.035823032
-4.421298,-0.7654538,1,1,6.480058,1.3279674,0.057823908,0.9421761,0.091716155,0.09171616
-6.0344296,-0.6175289,1,1,6.033697,1.2404182,0.011767122,0.9882329,0.026972963,0.026972964
-4.484123,-0.73439074,1,1,7.0188017,1.3855159,0.0637586,0.9362414,0.1103931,0.1103931
-4.403097,-0.767138,1,1,6.2621536,1.2988737,0.06354726,0.93645275,0.09504388,0.09504388
-6.546501,-0.19998455,1,1,6.113451,1.2598588,0.005478556,0.99452144,0.016291898,0.0162919
-5.3303003,-0.7299962,1,1,6.006802,1.248946,0.020878464,0.97912157,0.039051123,0.039051123
-3.8613021,-0.77983093,1,1,5.862949,1.2346075,0.07563306,0.92436695,0.08647813,0.08647814
-7.4875536,0.09603262,1,1,6.291943,1.2977483,0.0017649551,0.9982349,0.0064754183,0.0064754165
-6.421691,-0.2293191,1,1,6.274508,1.2788188,0.00532179,0.9946783,0.011605898,0.0116059
-6.221695,-0.46150923,1,1,6.1959167,1.2700021,0.009095157,0.990905,0.022233354,0.022233356
-6.1837015,-0.47006178,1,1,6.2664094,1.2888496,0.0075610494,0.9924389,0.012103529,0.012103531
-4.9528875,-0.6837487,1,1,6.894283,1.372894,0.04713878,0.9528612,0.08651565,0.08651564
-6.7765007,-0.12270355,1,1,6.466198,1.3109977,0.0040350654,0.9959649,0.008700749,0.008700749
-5.5761633,-0.5247054,1,1,6.588369,1.3349702,0.01936834,0.9806317,0.03393809,0.03393809
-4.619148,-0.78133535,1,1,7.116783,1.3953531,0.05938499,0.940615,0.09757148,0.097571485
-6.056181,-0.36876822,1,1,6.413988,1.3165929,0.012196509,0.98780346,0.024005283,0.024005283
-3.1059816,-1.3309379,1,1,6.0869207,1.290489,0.21543017,0.78456974,0.19967604,0.19967604
-6.396838,-0.30524302,1,1,5.6573014,1.104862,0.0043745236,0.9956255,0.006148378,0.006148376
-4.1499968,-0.836823,1,1,6.9476633,1.3767707,0.08872742,0.91127264,0.15095247,0.15095249
-5.7965636,-0.67237854,1,1,6.0353484,1.1951225,0.012544762,0.98745525,0.022840487,0.022840487
-2.8732893,-1.2907844,1,1,6.7571797,1.3651664,0.25932577,0.74067426,0.24043313,0.24043313
-6.4801493,-0.29951143,1,1,6.32206,1.2916629,0.006486886,0.99351317,0.01720291,0.01720291
-6.4913464,-0.36733723,1,1,6.255191,1.2800367,0.0061104028,0.99388963,0.011579266,0.011579265
-6.920247,-0.28623867,1,1,6.140888,1.2642219,0.0027719615,0.9972281,0.0039356085,0.003935606
-6.256893,-0.34731197,1,1,5.9925346,1.2214286,0.006689951,0.99331,0.013136944,0.013136945
-3.946649,-0.98550797,1,1,7.2248807,1.403549,0.11351916,0.8864808,0.15808697,0.15808697
-5.8113594,-0.50771475,1,1,6.1657643,1.2801273,0.014510236,0.98548985,0.02941425,0.029414251
-6.860982,-0.18651915,1,1,6.6089487,1.3235357,0.0044910903,0.9955089,0.011791198,0.011791197
-5.7290363,-0.5590186,1,1,6.200749,1.2674968,0.014490189,0.9855099,0.029593654,0.029593654
-5.8277807,-0.41249228,1,1,7.03263,1.387224,0.018546892,0.9814531,0.048105374,0.048105374
-3.7425187,-1.1288533,1,1,5.9969196,1.2792385,0.12100035,0.8789996,0.13582672,0.13582672
-5.6997604,-0.5209696,1,1,6.9786487,1.3765514,0.02331941,0.9766807,0.052690193,0.052690197
-6.314418,-0.4634018,1,1,6.421245,1.3129385,0.010514157,0.98948574,0.025767855,0.025767853
-4.7387285,-0.7007787,1,1,7.2072463,1.3987777,0.048932254,0.9510677,0.08599078,0.08599078
-5.3031683,-0.48613977,1,1,6.2882886,1.3035562,0.020133646,0.9798663,0.04167451,0.041674506
-5.35242,-0.5815458,1,1,7.082962,1.3859174,0.025366146,0.9746338,0.047881342,0.047881342
-5.0232973,-0.65433645,1,1,5.770088,1.2018764,0.022638261,0.9773618,0.0275717,0.0275717
-6.2239513,-0.2997203,1,1,6.630418,1.3410985,0.007329009,0.99267095,0.019440675,0.019440675
-5.4860086,-0.55136013,1,1,7.133431,1.3936899,0.024661785,0.97533816,0.058441937,0.058441933
-6.522213,-0.25701952,1,1,6.111098,1.2534187,0.0053089857,0.9946911,0.009793197,0.009793194
-4.2858152,-0.88477564,1,1,6.3651953,1.3164852,0.07193963,0.92806035,0.110541336,0.110541336
-4.560725,-0.72376585,1,1,6.3938584,1.3131196,0.04839983,0.9516001,0.07003856,0.07003856
-4.7723637,-0.8399272,1,1,6.3518395,1.3202169,0.040735066,0.9592649,0.06912127,0.06912127
