mean_pred_class0,mean_pred_class1,y,y_pred,var_pred_class0,var_pred_class1,pred_prob_class0,pred_prob_class1,pred_prob_std_class0,pred_prob_std_class1
-0.47175646,-6.0488553,0,0,1.4329817,7.73432,0.9795892,0.020410793,0.055187743,0.05518774
-0.371464,-5.9165015,0,0,1.2628486,5.9289055,0.9907627,0.009237344,0.01748182,0.01748182
-0.17854619,-7.0025563,0,0,1.3454993,6.5081215,0.9958717,0.0041283523,0.012803195,0.012803193
-0.29940534,-6.456663,0,0,1.3799894,6.8858156,0.9922497,0.007750286,0.016776487,0.016776484
-0.2922814,-6.6681676,0,0,1.3212535,6.2914085,0.99509835,0.004901704,0.011069332,0.011069334
-0.9346616,-3.9881673,0,0,1.270601,5.962099,0.91587263,0.08412733,0.114311256,0.11431125
-0.39843798,-6.321357,0,0,1.4267509,7.595876,0.98627055,0.01372944,0.038354576,0.038354576
-0.603704,-5.2879415,0,0,1.3487332,6.5949364,0.97383463,0.026165307,0.051898625,0.05189862
-0.5656662,-5.209559,0,0,1.3618548,6.6298213,0.96193457,0.038065396,0.0822197,0.0822197
-0.38744903,-6.340842,0,0,1.2843115,6.173279,0.99420726,0.0057927025,0.0087700775,0.008770076
-0.4287839,-6.0233154,0,0,1.381921,6.8844614,0.9822936,0.017706363,0.047275867,0.047275867
-0.31649184,-6.496572,0,0,1.2473323,5.87076,0.9948302,0.0051696985,0.010221216,0.010221215
-0.39474237,-6.4025154,0,0,1.414727,7.3621497,0.9867885,0.013211546,0.03344479,0.033444785
-0.3875246,-6.3345284,0,0,1.4018672,7.138826,0.9834816,0.01651843,0.038801543,0.03880154
-0.61258006,-5.2548437,0,0,1.3824708,6.8745975,0.9658192,0.034180835,0.062368467,0.062368467
-0.24187064,-7.0394635,0,0,1.3678567,6.901997,0.99647194,0.003528126,0.008707569,0.008707564
-0.6389787,-5.1647487,0,0,1.3756263,6.7570534,0.9633487,0.036651347,0.06441824,0.06441824
-0.37926388,-5.6443706,0,0,1.3530471,6.649383,0.98207957,0.017920481,0.039690007,0.039690007
-0.8311336,-4.7163568,0,0,1.3578165,6.5448923,0.9380438,0.061956212,0.10598807,0.10598807
-0.7007692,-4.73229,0,0,1.3825629,6.825991,0.9316735,0.06832645,0.12630875,0.12630875
-0.7326348,-4.665894,0,0,1.366657,6.642604,0.9384868,0.061513215,0.12320735,0.12320735
-0.33873796,-6.599321,0,0,1.4136341,7.382373,0.9918308,0.008169206,0.018265909,0.018265912
-0.54539156,-5.3877487,0,0,1.4034574,7.140691,0.9709889,0.029011056,0.07055393,0.070553936
-0.41776824,-5.394757,0,0,1.3459003,6.480734,0.9833395,0.016660519,0.025354493,0.025354493
-0.57515407,-5.1406465,0,0,1.3723867,6.8075,0.9679426,0.03205736,0.05658747,0.056587465
-0.8922267,-4.715793,0,0,1.3242271,6.2203045,0.95354426,0.04645575,0.06513778,0.06513778
-0.5431936,-5.9814034,0,0,1.3204596,6.4597898,0.98786235,0.012137589,0.024953911,0.024953913
-0.72882533,-4.397182,0,0,1.2697556,5.9624233,0.94278365,0.057216294,0.08860215,0.08860215
-0.53881145,-5.3877015,0,0,1.3336451,6.410675,0.9825462,0.017453842,0.027361134,0.027361134
